room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,last_modified
1071414,5893654,Entire home/apt,Oud Oost,133,4.5,3,2,105,12/27/16
15852894,102717802,Entire home/apt,Centrum West,4,5,2,1,124,12/27/16
13599123,5795688,Entire home/apt,Oud Oost,1,0,2,1,108,12/27/16
13793194,14182906,Entire home/apt,De Pijp / Rivierenbuurt,16,4.5,2,1,107,12/27/16
648503,3254029,Entire home/apt,Centrum West,174,5,2,1,118,12/27/16
15695883,101322995,Entire home/apt,Oud Oost,1,0,2,1,124,12/27/16
13785032,43920730,Entire home/apt,Westerpark,2,0,2,1,107,12/27/16
3339384,6834956,Entire home/apt,Oud Noord,7,4.5,4,2,107,12/27/16
13870108,82019376,Entire home/apt,Centrum West,3,3.5,4,1,117,12/27/16
6732624,16390988,Entire home/apt,Oud Oost,7,5,2,1,113,12/27/16
15323682,13399472,Entire home/apt,Westerpark,4,4,4,1,113,12/27/16
920560,4947559,Entire home/apt,Watergraafsmeer,13,5,4,1,108,12/27/16
4043258,20965087,Entire home/apt,Oostelijk Havengebied / Indische Buurt,8,4.5,2,2,108,12/27/16
16212126,14915010,Entire home/apt,Centrum Oost,0,0,3,1,124,12/27/16
16109896,97135213,Entire home/apt,Westerpark,1,0,4,2,118,12/27/16
2694094,617829,Entire home/apt,Oostelijk Havengebied / Indische Buurt,4,5,2,1,116,12/27/16
1521973,8123094,Entire home/apt,Oostelijk Havengebied / Indische Buurt,17,5,3,1,118,12/27/16
14310766,2762699,Entire home/apt,De Pijp / Rivierenbuurt,7,5,2,2,107,12/27/16
8351693,25227386,Entire home/apt,Centrum West,14,4.5,2,1,118,12/27/16
443250,2202315,Entire home/apt,Centrum West,79,5,2,1,113,12/27/16
7545940,39541179,Entire home/apt,Oud Oost,6,5,2,1,118,12/27/16
13826217,6497637,Entire home/apt,Oud Oost,4,5,2,1,108,12/27/16
193038,935742,Entire home/apt,Centrum Oost,341,5,2,1,107,12/27/16
7796621,28690931,Entire home/apt,Oostelijk Havengebied / Indische Buurt,3,5,4,1,108,12/27/16
4829273,15049236,Entire home/apt,Oostelijk Havengebied / Indische Buurt,14,4.5,4,2,107,12/27/16
10513107,25356103,Entire home/apt,Oostelijk Havengebied / Indische Buurt,2,0,2,1,107,12/27/16
12958443,10545930,Entire home/apt,Centrum West,37,4.5,4,2,108,12/27/16
13708308,80023469,Entire home/apt,Oud Oost,6,5,2,1,118,12/27/16
16372284,104815461,Entire home/apt,Centrum West,1,0,4,1,123,12/27/16
45618,202748,Entire home/apt,Westerpark,123,4.5,4,2,113,12/27/16
11385346,40584445,Entire home/apt,Centrum West,44,4.5,2,1,107,12/27/16
15212208,78581799,Entire home/apt,Centrum Oost,15,5,4,1,114,12/27/16
13818567,52283517,Entire home/apt,Centrum Oost,11,4.5,4,2,118,12/27/16
13791652,81049576,Entire home/apt,Oud Noord,2,0,4,4,108,12/27/16
6539947,30516685,Entire home/apt,Oud Oost,11,5,2,1,117,12/27/16
7740483,12856622,Entire home/apt,Centrum Oost,13,4.5,4,1,118,12/27/16
10025125,1477248,Entire home/apt,Centrum West,4,5,5,3,117,12/27/16
14071828,9300339,Entire home/apt,Centrum Oost,18,4.5,2,0,116,12/27/16
5822367,10844569,Entire home/apt,Oud Oost,12,5,2,1,108,12/27/16
7796512,662439,Entire home/apt,Oud Oost,12,5,4,3,118,12/27/16
12579382,59323914,Entire home/apt,Centrum Oost,7,5,2,1,108,12/27/16
12878132,19907019,Entire home/apt,Centrum West,59,4,4,1,118,12/27/16
16245993,104091630,Entire home/apt,Oostelijk Havengebied / Indische Buurt,1,0,2,1,108,12/27/16
7918810,288514,Entire home/apt,Centrum Oost,41,4.5,3,1,105,12/27/16
11903464,62782920,Entire home/apt,Centrum West,10,4.5,2,1,107,12/27/16
10644438,52628502,Entire home/apt,Centrum West,59,4.5,2,0,107,12/27/16
1819449,133785,Entire home/apt,Centrum West,4,4.5,2,1,108,12/27/16
5578707,7857958,Entire home/apt,Centrum West,33,5,2,0,108,12/27/16
4283923,19164954,Entire home/apt,Centrum West,21,4.5,2,0,107,12/27/16
16198580,7594884,Entire home/apt,Centrum West,0,0,2,0,117,12/27/16
15284373,82027836,Entire home/apt,Oostelijk Havengebied / Indische Buurt,1,0,2,1,108,12/27/16
2275817,11620583,Entire home/apt,Centrum Oost,81,4.5,4,0,124,12/27/16
8701039,45677779,Entire home/apt,Oostelijk Havengebied / Indische Buurt,18,4.5,4,2,118,12/27/16
3670016,17548451,Entire home/apt,Oud Noord,96,5,3,0,118,12/27/16
2516920,4615590,Entire home/apt,Oud Noord,70,4.5,4,1,108,12/27/16
8347162,43757930,Entire home/apt,Centrum Oost,15,5,2,1,107,12/27/16
460469,1997447,Entire home/apt,Oud Oost,35,4.5,3,1,118,12/27/16
15921118,8930202,Entire home/apt,Oostelijk Havengebied / Indische Buurt,3,5,5,2,108,12/27/16
14622016,21167882,Entire home/apt,Centrum Oost,9,4,4,2,107,12/27/16
1125625,6175262,Entire home/apt,Centrum West,25,5,2,0,113,12/27/16
11587109,7015246,Entire home/apt,Oud Oost,3,5,2,1,108,12/27/16
16292571,77484,Entire home/apt,Centrum Oost,0,0,4,2,108,12/27/16
3823815,4979621,Entire home/apt,Oostelijk Havengebied / Indische Buurt,6,4.5,2,1,113,12/27/16
16247980,95846043,Entire home/apt,Centrum West,2,0,4,1,117,12/27/16
16046867,1499690,Entire home/apt,Oostelijk Havengebied / Indische Buurt,2,0,4,2,118,12/27/16
3311317,16720678,Entire home/apt,Ijburg / Eiland Zeeburg,1,0,4,3,118,12/27/16
1871426,9752532,Entire home/apt,Ijburg / Eiland Zeeburg,64,5,6,2,107,12/27/16
12617415,17689089,Entire home/apt,Ijburg / Eiland Zeeburg,10,4.5,4,2,108,12/27/16
264628,1388357,Entire home/apt,Noord Oost,1,0,4,1,108,12/27/16
8833737,46266662,Entire home/apt,Ijburg / Eiland Zeeburg,24,5,2,1,107,12/27/16
13854677,81838082,Entire home/apt,Ijburg / Eiland Zeeburg,4,5,4,3,108,12/27/16
10147921,52081036,Entire home/apt,Ijburg / Eiland Zeeburg,1,0,3,1,118,12/27/16
13050139,15376642,Entire home/apt,Ijburg / Eiland Zeeburg,2,0,4,0,121,12/27/16
13034728,54843580,Entire home/apt,Ijburg / Eiland Zeeburg,1,0,4,2,124,12/27/16
653883,3289006,Entire home/apt,Noord Oost,58,5,5,2,107,12/27/16
3696035,17635284,Entire home/apt,Oud Noord,3,4.5,4,2,118,12/27/16
11184632,21159386,Entire home/apt,Oud Noord,2,0,4,2,113,12/27/16
5216536,9830464,Entire home/apt,Noord Oost,32,5,2,1,121,12/27/16
13723534,80227124,Entire home/apt,Noord West,2,0,6,3,108,12/27/16
15528234,83661537,Entire home/apt,Noord West,2,0,3,1,108,12/27/16
667305,3375589,Entire home/apt,Noord West,11,5,2,0,118,12/27/16
11946090,11944049,Entire home/apt,Noord West,2,0,16,10,108,12/27/16
6242872,6305149,Entire home/apt,Oud Noord,7,4.5,4,2,108,12/27/16
8618487,32323845,Entire home/apt,Noord West,1,0,3,2,118,12/27/16
6770259,15756422,Entire home/apt,Noord West,5,5,2,1,118,12/27/16
2193342,11184992,Entire home/apt,Westerpark,125,5,3,1,113,12/27/16
7739393,6478595,Entire home/apt,Noord West,14,5,2,2,107,12/27/16
6022379,10507416,Entire home/apt,Noord West,19,5,4,2,124,12/27/16
13337449,39273611,Entire home/apt,Noord West,11,4.5,4,3,108,12/27/16
13278086,65558995,Entire home/apt,Noord West,3,4.5,4,3,108,12/27/16
15907193,38832604,Entire home/apt,Oud Noord,0,0,4,0,118,12/27/16
2362966,12069700,Entire home/apt,Noord West,27,5,2,0,108,12/27/16
3180391,14547761,Entire home/apt,Noord Oost,3,5,2,1,124,12/27/16
16513104,108544213,Entire home/apt,Centrum West,0,0,2,1,107,12/27/16
6847575,13861116,Entire home/apt,Centrum Oost,22,4,4,3,107,12/27/16
8468020,2574841,Entire home/apt,Centrum Oost,0,0,5,3,108,12/27/16
1102846,6057160,Entire home/apt,Centrum Oost,60,4.5,3,1,108,12/27/16
538141,2329383,Entire home/apt,Centrum West,42,4.5,3,1,118,12/27/16
913470,4903266,Entire home/apt,Oud Noord,1,0,4,3,108,12/27/16
1779725,9302267,Entire home/apt,Oud Oost,0,0,2,1,117,12/27/16
5067720,26168469,Entire home/apt,Oud Noord,0,0,5,2,117,12/27/16
4961851,25578633,Entire home/apt,Noord West,81,4.5,4,1,121,12/27/16
14233406,85589764,Entire home/apt,Centrum West,38,4,2,1,107,12/27/16
16451125,7514032,Entire home/apt,Westerpark,0,0,2,0,107,12/27/16
1942670,399461,Entire home/apt,Centrum Oost,4,5,2,0,118,12/27/16
3900805,6649622,Entire home/apt,Oostelijk Havengebied / Indische Buurt,4,5,4,2,113,12/27/16
5546109,28755653,Entire home/apt,Oud Noord,12,4.5,3,2,113,12/27/16
10920384,42929817,Entire home/apt,Centrum Oost,43,4.5,4,0,118,12/27/16
2888202,14760430,Entire home/apt,Noord West,24,4.5,4,2,108,12/27/16
984134,5396559,Entire home/apt,Noord West,1,0,4,2,118,12/27/16
13483155,10452279,Entire home/apt,Oud Noord,2,0,3,3,118,12/27/16
1559969,3535164,Entire home/apt,Oostelijk Havengebied / Indische Buurt,16,5,3,1,109,12/27/16
662638,1958098,Entire home/apt,Oud Oost,34,4.5,4,1,107,12/27/16
15526493,15823160,Entire home/apt,Noord West,4,5,2,1,107,12/27/16
12553894,68042876,Entire home/apt,Noord Oost,7,4,5,4,108,12/27/16
12816202,69747264,Entire home/apt,Centrum Oost,0,0,2,1,124,12/27/16
14998245,11132770,Entire home/apt,Oostelijk Havengebied / Indische Buurt,2,0,3,1,118,12/27/16
5409199,4979621,Entire home/apt,Oostelijk Havengebied / Indische Buurt,5,4,4,1,107,12/27/16
293337,1493495,Entire home/apt,Oud Noord,9,4.5,2,1,113,12/27/16
11003337,29098246,Entire home/apt,Oud Oost,3,5,2,1,108,12/27/16
10291708,52671214,Entire home/apt,Oostelijk Havengebied / Indische Buurt,2,0,4,1,108,12/27/16
10601221,54703257,Entire home/apt,Noord West,0,0,2,1,108,12/27/16
8415776,44327860,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0,2,1,107,12/27/16
8803799,34934172,Entire home/apt,Centrum West,9,5,2,1,118,12/27/16
1922229,9961834,Entire home/apt,Centrum Oost,19,4.5,2,1,108,12/27/16
15347852,29517072,Entire home/apt,Centrum Oost,2,0,2,1,108,12/27/16
2013595,10358685,Entire home/apt,Noord West,3,4.5,2,2,107,12/27/16
11647970,7419619,Entire home/apt,Centrum Oost,39,4.5,4,1,108,12/27/16
4918505,25332737,Entire home/apt,Centrum Oost,2,0,2,1,113,12/27/16
1606616,8558478,Entire home/apt,Centrum Oost,3,5,2,1,124,12/27/16
15276959,4906957,Entire home/apt,Centrum Oost,4,5,2,0,124,12/27/16
5917139,15122071,Entire home/apt,Centrum West,4,4.5,3,1,108,12/27/16
16494093,8810986,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0,2,1,124,12/27/16
13738570,80419723,Entire home/apt,Centrum Oost,12,5,2,1,118,12/27/16
14861669,1464510,Entire home/apt,Centrum Oost,5,5,4,1,107,12/27/16
7924622,41788459,Entire home/apt,Centrum Oost,15,5,2,1,118,12/27/16
7996860,3928921,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0,3,2,124,12/27/16
14326160,32968485,Entire home/apt,Centrum Oost,12,5,2,1,114,12/27/16
10399716,4021980,Entire home/apt,Oud Oost,17,4.5,2,1,108,12/27/16
1366058,7220997,Entire home/apt,Oud Noord,35,5,6,2,124,12/27/16
14469804,14411953,Entire home/apt,Oostelijk Havengebied / Indische Buurt,5,5,4,1,107,12/27/16
14018442,83715071,Entire home/apt,Centrum West,20,4.5,4,2,107,12/27/16
14182817,7969106,Entire home/apt,Centrum Oost,3,4.5,2,1,113,12/27/16
15900020,103093723,Entire home/apt,Centrum West,2,0,2,0,124,12/27/16
746067,3713242,Entire home/apt,Centrum West,50,4.5,4,1,118,12/27/16
7456687,16454384,Entire home/apt,Noord West,15,5,4,4,123,12/27/16
2381731,12168785,Entire home/apt,Oud Noord,31,5,2,1,107,12/27/16
8630603,288514,Entire home/apt,Centrum Oost,35,5,2,1,104,12/27/16
12895396,70543510,Entire home/apt,Centrum West,12,4.5,2,1,108,12/27/16
16340349,64145968,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0,2,1,104,12/27/16
16170223,38421902,Entire home/apt,Centrum Oost,0,0,2,1,108,12/27/16
63872,312121,Entire home/apt,Centrum Oost,104,5,3,1,107,12/27/16
10122850,51946366,Entire home/apt,Oostelijk Havengebied / Indische Buurt,2,0,4,1,108,12/27/16
13985345,83464140,Entire home/apt,Centrum West,2,0,2,1,118,12/27/16
8198363,32415216,Entire home/apt,Oostelijk Havengebied / Indische Buurt,11,5,3,2,107,12/27/16
7239681,37904683,Entire home/apt,Centrum Oost,15,4.5,2,1,108,12/27/16
15351762,24892437,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0,2,1,107,12/27/16
2471189,12632336,Entire home/apt,Oud Noord,1,0,2,0,108,12/27/16
11614273,61362013,Entire home/apt,Centrum Oost,0,0,2,1,108,12/27/16
317959,1631884,Entire home/apt,Centrum Oost,59,4.5,4,1,117,12/27/16
12970594,26169104,Entire home/apt,Oud Oost,11,4.5,2,1,124,12/27/16
14047568,84222604,Entire home/apt,Centrum Oost,15,4,2,0,111,12/27/16
15645269,99918597,Entire home/apt,Centrum Oost,0,0,3,1,108,12/27/16
14224799,54384695,Entire home/apt,Noord Oost,1,0,5,2,108,12/27/16
10006704,50791299,Entire home/apt,Centrum West,50,4.5,5,3,118,12/27/16
7512251,12693120,Entire home/apt,Noord West,1,0,2,1,108,12/27/16
15612755,66145405,Entire home/apt,Oud Noord,0,0,2,1,108,12/27/16
543914,2674028,Entire home/apt,Oud Noord,171,4.5,7,3,124,12/27/16
5408037,26910781,Entire home/apt,Oud Noord,2,0,4,2,118,12/27/16
11581942,20250385,Entire home/apt,Centrum West,5,5,2,1,118,12/27/16
14805699,25739860,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0,2,1,108,12/27/16
107195,249794,Entire home/apt,Centrum Oost,22,4.5,4,1,118,12/27/16
13938117,55577509,Entire home/apt,Centrum Oost,2,0,2,1,117,12/27/16
13986739,83477641,Entire home/apt,Oud Noord,5,5,5,3,108,12/27/16
9347195,2939531,Entire home/apt,Oud Noord,12,5,4,3,105,12/27/16
5937687,17670902,Entire home/apt,Oostelijk Havengebied / Indische Buurt,6,5,4,1,108,12/27/16
15642444,20170992,Entire home/apt,Centrum Oost,2,0,2,1,119,12/27/16
3337881,16839407,Entire home/apt,Oostelijk Havengebied / Indische Buurt,20,4.5,2,1,118,12/27/16
16008699,96325545,Entire home/apt,Centrum Oost,0,0,3,1,108,12/27/16
15423128,48866935,Entire home/apt,Centrum Oost,7,4.5,4,1,108,12/27/16
15762615,10635554,Entire home/apt,Centrum Oost,5,5,2,1,105,12/27/16
14960216,69971797,Entire home/apt,Centrum Oost,11,4.5,4,2,108,12/27/16
11561243,60907230,Entire home/apt,Centrum Oost,11,4.5,3,1,108,12/27/16
6892880,7175106,Entire home/apt,Oostelijk Havengebied / Indische Buurt,22,5,2,1,107,12/27/16
8405838,2778958,Entire home/apt,Oostelijk Havengebied / Indische Buurt,3,4.5,3,1,108,12/27/16
8177992,20577965,Entire home/apt,Oostelijk Havengebied / Indische Buurt,5,5,3,1,118,12/27/16
12641520,6241165,Entire home/apt,Centrum Oost,8,5,2,1,107,12/27/16
2052282,7065826,Entire home/apt,Centrum Oost,3,5,2,2,108,12/27/16
1744304,3044403,Entire home/apt,Centrum Oost,12,4,4,1,118,12/27/16
14642584,24280222,Entire home/apt,Centrum Oost,3,4.5,2,1,124,12/27/16
11235395,41231983,Entire home/apt,Oud Noord,11,4.5,2,1,118,12/27/16
10639382,6429248,Entire home/apt,Oud Noord,49,5,2,1,107,12/27/16
9113221,6371024,Entire home/apt,Oud Noord,14,4.5,2,1,123,12/27/16
74385,391235,Entire home/apt,Oud Oost,82,4.5,4,1,108,12/27/16
14498590,89504630,Entire home/apt,Noord Oost,2,0,5,3,108,12/27/16
8354523,7483138,Entire home/apt,Oostelijk Havengebied / Indische Buurt,15,5,2,0,118,12/27/16
15628281,100749906,Entire home/apt,Oud Noord,0,0,2,1,108,12/27/16
15788336,1541951,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0,3,2,108,12/27/16
13366832,75878041,Entire home/apt,Oostelijk Havengebied / Indische Buurt,2,0,5,2,104,12/27/16
16501901,14710178,Entire home/apt,Centrum Oost,0,0,2,1,108,12/27/16
75382,399879,Entire home/apt,Oud Oost,74,4.5,3,0,108,12/27/16
15827148,102475449,Entire home/apt,Oud Noord,0,0,2,1,108,12/27/16
5625228,1759884,Entire home/apt,Centrum Oost,5,4,2,0,113,12/27/16
15907296,32909759,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0,2,1,108,12/27/16
3107750,8778234,Entire home/apt,Centrum Oost,23,5,2,1,108,12/27/16
10047509,23257917,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0,4,0,118,12/27/16
3282245,12721238,Entire home/apt,Oud Noord,35,5,2,1,107,12/27/16
13807292,12985036,Entire home/apt,Centrum Oost,7,5,3,2,121,12/27/16
14416400,88694414,Entire home/apt,Centrum West,6,5,2,1,118,12/27/16
12145761,2778326,Entire home/apt,Noord West,1,0,2,1,108,12/27/16
12444237,669178,Entire home/apt,Oostelijk Havengebied / Indische Buurt,3,5,2,1,107,12/27/16
8359684,29645056,Entire home/apt,Oostelijk Havengebied / Indische Buurt,12,5,3,1,108,12/27/16
7042388,18046762,Entire home/apt,Oostelijk Havengebied / Indische Buurt,11,5,2,1,107,12/27/16
4764097,10780873,Entire home/apt,Centrum Oost,34,5,2,1,117,12/27/16
7862192,41439248,Entire home/apt,Oostelijk Havengebied / Indische Buurt,2,0,2,1,108,12/27/16
5836359,12379807,Entire home/apt,Centrum Oost,39,4.5,2,0,118,12/27/16
862597,4521818,Entire home/apt,Oostelijk Havengebied / Indische Buurt,110,4.5,3,1,117,12/27/16
3349039,6975155,Entire home/apt,Oostelijk Havengebied / Indische Buurt,14,5,2,1,105,12/27/16
5316574,3545308,Entire home/apt,Oud Noord,78,4.5,6,2,118,12/27/16
14572858,1751718,Entire home/apt,Oostelijk Havengebied / Indische Buurt,1,0,4,3,124,12/27/16
14039431,38150565,Entire home/apt,Centrum Oost,10,5,2,1,108,12/27/16
11271216,24958944,Entire home/apt,Centrum Oost,25,4.5,4,0,118,12/27/16
1057380,5824076,Entire home/apt,Oud Noord,21,4.5,2,1,113,12/27/16
13570185,78110259,Entire home/apt,Oostelijk Havengebied / Indische Buurt,7,4.5,4,2,118,12/27/16
10977039,39174315,Entire home/apt,Ijburg / Eiland Zeeburg,6,4,5,4,108,12/27/16
6320255,3497141,Entire home/apt,Oostelijk Havengebied / Indische Buurt,59,5,2,1,107,12/27/16
16255590,106256489,Entire home/apt,Noord Oost,0,0,6,4,108,12/27/16
13328322,6062167,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0,4,3,107,12/27/16
364728,1155851,Entire home/apt,Centrum Oost,78,4.5,4,2,124,12/27/16
13508361,29980087,Entire home/apt,Oud Noord,25,5,2,1,107,12/27/16
7458963,39065403,Entire home/apt,Centrum West,112,5,2,1,108,12/27/16
15446545,7953073,Entire home/apt,Oud Noord,1,0,3,1,108,12/27/16
16461231,3347747,Entire home/apt,Centrum Oost,0,0,2,1,118,12/27/16
13878012,5800745,Entire home/apt,Noord Oost,1,0,4,3,113,12/27/16
13049566,14004831,Entire home/apt,Noord Oost,2,0,4,3,118,12/27/16
11565464,61094269,Entire home/apt,Centrum Oost,102,5,2,1,107,12/27/16
14438818,88889104,Entire home/apt,Oud Noord,15,5,3,1,117,12/27/16
15013026,94747213,Entire home/apt,Centrum West,21,5,2,1,108,12/27/16
8962483,46840399,Entire home/apt,Oostelijk Havengebied / Indische Buurt,21,4.5,4,2,118,12/27/16
13424779,7237490,Entire home/apt,Noord Oost,0,0,4,3,108,12/27/16
13292640,75013814,Entire home/apt,Oud Noord,1,0,3,2,108,12/27/16
16484437,108232152,Entire home/apt,Noord West,0,0,4,1,108,12/27/16
11619891,61533686,Entire home/apt,Oostelijk Havengebied / Indische Buurt,20,5,3,2,108,12/27/16
15368822,98157016,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0,2,1,118,12/27/16
13818760,23060454,Entire home/apt,Centrum West,13,4.5,2,0,108,12/27/16
9268762,7594884,Entire home/apt,Oud Noord,26,4.5,3,2,117,12/27/16
1793971,9412285,Entire home/apt,Oud Noord,88,5,4,2,108,12/27/16
1406631,7588539,Entire home/apt,Oud Noord,142,4.5,5,2,117,12/27/16
1211540,6612832,Entire home/apt,Centrum Oost,15,5,2,1,108,12/27/16
7584256,26334567,Entire home/apt,Oostelijk Havengebied / Indische Buurt,27,5,2,1,107,12/27/16
12824772,69971797,Entire home/apt,Centrum Oost,36,4.5,2,1,108,12/27/16
4793315,24702118,Entire home/apt,Oud Noord,92,5,2,1,105,12/27/16
9605220,49704922,Entire home/apt,Ijburg / Eiland Zeeburg,34,4.5,4,0,108,12/27/16
9921907,9426534,Entire home/apt,Westerpark,5,5,2,1,118,12/27/16
4291650,14941167,Entire home/apt,Westerpark,7,5,2,1,118,12/27/16
4266835,1467056,Entire home/apt,Westerpark,7,4.5,4,2,119,12/27/16
2019681,5867710,Entire home/apt,Westerpark,29,5,2,1,108,12/27/16
5159351,26667176,Entire home/apt,Westerpark,5,5,2,1,108,12/27/16
7028997,36849866,Entire home/apt,Westerpark,10,5,3,1,108,12/27/16
7730360,7338533,Entire home/apt,Centrum West,72,4.5,2,1,109,12/27/16
3780901,6324309,Entire home/apt,Westerpark,22,4.5,2,1,108,12/27/16
8854214,46359471,Entire home/apt,Westerpark,3,4.5,4,1,117,12/27/16
16074521,65859990,Entire home/apt,Westerpark,0,0,4,1,107,12/27/16
16235122,6418831,Entire home/apt,Centrum West,0,0,2,1,109,12/27/16
2213734,11291814,Entire home/apt,Westerpark,95,5,4,1,108,12/27/16
9996040,4312645,Entire home/apt,Westerpark,7,5,2,1,108,12/27/16
13419312,19617153,Entire home/apt,Westerpark,9,5,2,1,104,12/27/16
3752889,17807965,Entire home/apt,Centrum West,27,5,2,1,122,12/27/16
13546609,53943730,Entire home/apt,Westerpark,23,4.5,4,1,118,12/27/16
13232905,74300472,Entire home/apt,Centrum West,26,5,2,1,112,12/27/16
1780108,8487114,Entire home/apt,Oud Noord,0,0,3,2,124,12/27/16
6447496,33662498,Entire home/apt,Centrum Oost,24,4.5,4,1,117,12/27/16
3800550,17357401,Entire home/apt,Oud Noord,31,5,2,1,107,12/27/16
13260381,58167116,Entire home/apt,Oostelijk Havengebied / Indische Buurt,1,0,4,2,108,12/27/16
3492869,11198361,Entire home/apt,Noord West,20,4.5,4,3,107,12/27/16
10562799,52151519,Entire home/apt,Noord West,28,4.5,6,3,117,12/27/16
11330230,2436180,Entire home/apt,Westpoort,2,0,2,0,108,12/27/16
4945761,77950,Entire home/apt,Westerpark,2,0,4,2,108,12/27/16
14400325,2160650,Entire home/apt,Centrum West,4,5,2,1,124,12/27/16
6394915,31504205,Entire home/apt,Westerpark,14,5,3,1,108,12/27/16
8883361,11701506,Entire home/apt,Westerpark,0,0,3,2,108,12/27/16
1320353,5796250,Entire home/apt,Centrum West,27,5,2,1,118,12/27/16
